Ort_x, Ort_y, Geschw_x, Geschw_y, Zeit
497458.822,175478.741,1829.149,-611.306,260.000
499287.657,174862.635,1828.521,-620.906,261.000
501115.864,174236.931,1827.893,-630.503,262.000
502943.443,173601.631,1827.265,-640.096,263.000
504770.394,172956.740,1826.638,-649.686,264.000
506596.718,172302.260,1826.010,-659.273,265.000
508422.414,171638.195,1825.383,-668.857,266.000
510247.484,170964.548,1824.756,-678.437,267.000
512071.927,170281.322,1824.130,-688.014,268.000
513895.744,169588.521,1823.503,-697.588,269.000
515718.935,168886.148,1822.877,-707.158,270.000
517541.499,168174.206,1822.251,-716.726,271.000
519363.437,167452.698,1821.626,-726.290,272.000
521184.750,166721.628,1821.000,-735.850,273.000
523005.438,165981.000,1820.375,-745.407,274.000
524825.500,165230.815,1819.750,-754.961,275.000
526644.937,164471.078,1819.125,-764.512,276.000
528463.749,163701.792,1818.500,-774.060,277.000
530281.937,162922.960,1817.876,-783.604,278.000
532099.501,162134.586,1817.251,-793.145,279.000
533916.440,161336.672,1816.627,-802.682,280.000
535732.756,160529.223,1816.004,-812.217,281.000
537548.447,159712.240,1815.380,-821.748,282.000
539363.516,158885.729,1814.757,-831.276,283.000
541177.961,158049.691,1814.133,-840.800,284.000
542991.783,157204.130,1813.510,-850.322,285.000
544804.982,156349.049,1812.888,-859.840,286.000
546617.558,155484.452,1812.265,-869.354,287.000
548429.512,154610.342,1811.643,-878.866,288.000
550240.844,153726.722,1811.021,-888.374,289.000
552051.554,152833.596,1810.399,-897.879,290.000
553861.642,151930.966,1809.777,-907.381,291.000
555671.109,151018.836,1809.156,-916.879,292.000
557479.954,150097.209,1808.535,-926.374,293.000
559288.178,149166.089,1807.914,-935.866,294.000
561095.781,148225.479,1807.293,-945.355,295.000
562902.763,147275.381,1806.672,-954.840,296.000
564709.125,146315.800,1806.052,-964.322,297.000
566514.867,145346.739,1805.432,-973.801,298.000
568319.988,144368.200,1804.812,-983.277,299.000
570124.490,143380.187,1804.192,-992.749,300.000
571928.372,142382.703,1803.572,-1002.218,301.000
573731.635,141375.752,1802.953,-1011.684,302.000
575534.278,140359.337,1802.334,-1021.147,303.000
577336.302,139333.461,1801.715,-1030.606,304.000
579137.708,138298.127,1801.096,-1040.062,305.000
580938.495,137253.338,1800.478,-1049.515,306.000
582738.664,136199.098,1799.859,-1058.965,307.000
584538.214,135135.411,1799.241,-1068.411,308.000
586337.147,134062.278,1798.624,-1077.854,309.000
588135.461,132979.704,1798.006,-1087.294,310.000
589933.159,131887.692,1797.389,-1096.730,311.000
591730.239,130786.245,1796.771,-1106.164,312.000
593526.701,129675.366,1796.154,-1115.594,313.000
595322.547,128555.059,1795.538,-1125.021,314.000
597117.777,127425.326,1794.921,-1134.445,315.000
598912.389,126286.171,1794.305,-1143.865,316.000
600706.386,125137.597,1793.689,-1153.282,317.000
602499.767,123979.608,1793.073,-1162.696,318.000
604292.531,122812.206,1792.457,-1172.107,319.000
606084.680,121635.395,1791.841,-1181.515,320.000
607876.214,120449.179,1791.226,-1190.919,321.000
609667.133,119253.559,1790.611,-1200.320,322.000
611457.436,118048.541,1789.996,-1209.718,323.000
613247.125,116834.126,1789.381,-1219.112,324.000
615036.199,115610.318,1788.767,-1228.504,325.000
616824.659,114377.120,1788.153,-1237.892,326.000
618612.505,113134.536,1787.539,-1247.277,327.000
620399.736,111882.568,1786.925,-1256.658,328.000
622186.354,110621.221,1786.311,-1266.037,329.000
623972.359,109350.496,1785.698,-1275.412,330.000
625757.750,108070.398,1785.085,-1284.784,331.000
627542.528,106780.929,1784.472,-1294.153,332.000
629326.694,105482.093,1783.859,-1303.519,333.000
631110.246,104173.894,1783.246,-1312.881,334.000
632893.186,102856.333,1782.634,-1322.240,335.000
634675.514,101529.415,1782.022,-1331.596,336.000
636457.230,100193.142,1781.410,-1340.949,337.000
638238.334,98847.519,1780.798,-1350.298,338.000
640018.827,97492.547,1780.187,-1359.645,339.000
641798.708,96128.231,1779.575,-1368.988,340.000
643577.978,94754.573,1778.964,-1378.328,341.000
645356.637,93371.577,1778.353,-1387.664,342.000
647134.685,91979.246,1777.743,-1396.998,343.000
648912.122,90577.583,1777.132,-1406.328,344.000
650688.950,89166.591,1776.522,-1415.655,345.000
652465.167,87746.274,1775.912,-1424.979,346.000
654240.774,86316.634,1775.302,-1434.300,347.000
656015.771,84877.676,1774.693,-1443.617,348.000
657790.159,83429.401,1774.083,-1452.932,349.000
659563.938,81971.814,1773.474,-1462.243,350.000
661337.107,80504.918,1772.865,-1471.551,351.000
663109.668,79028.715,1772.256,-1480.855,352.000
664881.620,77543.209,1771.648,-1490.157,353.000
666652.963,76048.403,1771.039,-1499.455,354.000
668423.698,74544.300,1770.431,-1508.750,355.000
670193.826,73030.904,1769.823,-1518.042,356.000
671963.345,71508.218,1769.215,-1527.331,357.000
673732.256,69976.244,1768.608,-1536.616,358.000
675500.561,68434.987,1768.001,-1545.899,359.000
677268.258,66884.448,1767.393,-1555.178,360.000
679035.348,65324.633,1766.787,-1564.454,361.000
680801.831,63755.542,1766.180,-1573.727,362.000
682567.708,62177.181,1765.573,-1582.996,363.000
684332.978,60589.552,1764.967,-1592.263,364.000
686097.642,58992.658,1764.361,-1601.526,365.000
687861.700,57386.502,1763.755,-1610.786,366.000
689625.152,55771.087,1763.150,-1620.043,367.000
691387.999,54146.418,1762.544,-1629.296,368.000
693150.241,52512.496,1761.939,-1638.547,369.000
694911.877,50869.326,1761.334,-1647.794,370.000
696672.908,49216.909,1760.729,-1657.038,371.000
698433.335,47555.250,1760.124,-1666.279,372.000
700193.157,45884.352,1759.520,-1675.517,373.000
701952.375,44204.217,1758.916,-1684.752,374.000
703710.989,42514.850,1758.312,-1693.983,375.000
705468.999,40816.252,1757.708,-1703.212,376.000
707226.405,39108.428,1757.104,-1712.437,377.000
708983.208,37391.380,1756.501,-1721.659,378.000
710739.407,35665.112,1755.898,-1730.878,379.000
712495.003,33929.627,1755.295,-1740.093,380.000
714249.997,32184.927,1754.692,-1749.306,381.000
716004.388,30431.017,1754.090,-1758.515,382.000
717758.176,28667.899,1753.487,-1767.721,383.000
719511.362,26895.576,1752.885,-1776.924,384.000
721263.947,25114.052,1752.283,-1786.124,385.000
723015.929,23323.330,1751.682,-1795.321,386.000
724767.310,21523.412,1751.080,-1804.514,387.000
726518.089,19714.303,1750.479,-1813.704,388.000
728268.267,17896.005,1749.878,-1822.892,389.000
730017.845,16068.521,1749.277,-1832.076,390.000
731766.821,14231.855,1748.676,-1841.257,391.000
733515.197,12386.010,1748.076,-1850.434,392.000
735262.972,10530.988,1747.475,-1859.609,393.000
737010.147,8666.793,1746.875,-1868.780,394.000
738756.723,6793.429,1746.275,-1877.949,395.000
740502.698,4910.898,1745.676,-1887.114,396.000
742248.074,3019.203,1745.076,-1896.276,397.000
743992.851,1118.348,1744.477,-1905.435,398.000
