Ort_x, Ort_y, Geschw_x, Geschw_y, Zeit
95000.000,50965.363,1000.000,68.050,95.000
95500.000,50999.388,1000.000,63.145,95.500
96000.000,51030.960,1000.000,58.240,96.000
96500.000,51060.080,1000.000,53.335,96.500
97000.000,51086.748,1000.000,48.430,97.000
97500.000,51110.963,1000.000,43.525,97.500
98000.000,51132.725,1000.000,38.620,98.000
98500.000,51152.035,1000.000,33.715,98.500
99000.000,51168.893,1000.000,28.810,99.000
99500.000,51183.298,1000.000,23.905,99.500
100000.000,51195.250,1000.000,19.000,100.000
100500.000,51204.750,1000.000,14.095,100.500
101000.000,51211.798,1000.000,9.190,101.000
101500.000,51216.393,1000.000,4.285,101.500
102000.000,51218.535,1000.000,-0.620,102.000
102500.000,51218.225,1000.000,-5.525,102.500
103000.000,51215.463,1000.000,-10.430,103.000
103500.000,51210.248,1000.000,-15.335,103.500
104000.000,51202.580,1000.000,-20.240,104.000
104500.000,51192.460,1000.000,-25.145,104.500
105000.000,51179.888,1000.000,-30.050,105.000
105500.000,51164.863,1000.000,-34.955,105.500
106000.000,51147.385,1000.000,-39.860,106.000
106500.000,51127.455,1000.000,-44.765,106.500
107000.000,51105.073,1000.000,-49.670,107.000
107500.000,51080.238,1000.000,-54.575,107.500
108000.000,51052.950,1000.000,-59.480,108.000
108500.000,51023.210,1000.000,-64.385,108.500
109000.000,50991.018,1000.000,-69.290,109.000
109500.000,50956.373,1000.000,-74.195,109.500
110000.000,50919.275,1000.000,-79.100,110.000
110500.000,50879.725,1000.000,-84.005,110.500
111000.000,50837.723,1000.000,-88.910,111.000
111500.000,50793.268,1000.000,-93.815,111.500
112000.000,50746.360,1000.000,-98.720,112.000
112500.000,50697.000,1000.000,-103.625,112.500
113000.000,50645.188,1000.000,-108.530,113.000
113500.000,50590.923,1000.000,-113.435,113.500
114000.000,50534.205,1000.000,-118.340,114.000
114500.000,50475.035,1000.000,-123.245,114.500
115000.000,50413.413,1000.000,-128.150,115.000
115500.000,50349.338,1000.000,-133.055,115.500
116000.000,50282.810,1000.000,-137.960,116.000
116500.000,50213.830,1000.000,-142.865,116.500
117000.000,50142.398,1000.000,-147.770,117.000
117500.000,50068.513,1000.000,-152.675,117.500
118000.000,49992.175,1000.000,-157.580,118.000
118500.000,49913.385,1000.000,-162.485,118.500
119000.000,49832.143,1000.000,-167.390,119.000
119500.000,49748.448,1000.000,-172.295,119.500
120000.000,49662.300,1000.000,-177.200,120.000
120500.000,49573.700,1000.000,-182.105,120.500
121000.000,49482.648,1000.000,-187.010,121.000
121500.000,49389.143,1000.000,-191.915,121.500
122000.000,49293.185,1000.000,-196.820,122.000
122500.000,49194.775,1000.000,-201.725,122.500
123000.000,49093.913,1000.000,-206.630,123.000
123500.000,48990.598,1000.000,-211.535,123.500
124000.000,48884.830,1000.000,-216.440,124.000
124500.000,48776.610,1000.000,-221.345,124.500
125000.000,48665.938,1000.000,-226.250,125.000
125500.000,48552.813,1000.000,-231.155,125.500
126000.000,48437.235,1000.000,-236.060,126.000
126500.000,48319.205,1000.000,-240.965,126.500
127000.000,48198.723,1000.000,-245.870,127.000
127500.000,48075.788,1000.000,-250.775,127.500
128000.000,47950.400,1000.000,-255.680,128.000
128500.000,47822.560,1000.000,-260.585,128.500
129000.000,47692.268,1000.000,-265.490,129.000
129500.000,47559.523,1000.000,-270.395,129.500
130000.000,47424.325,1000.000,-275.300,130.000
130500.000,47286.675,1000.000,-280.205,130.500
131000.000,47146.573,1000.000,-285.110,131.000
131500.000,47004.018,1000.000,-290.015,131.500
132000.000,46859.010,1000.000,-294.920,132.000
132500.000,46711.550,1000.000,-299.825,132.500
133000.000,46561.638,1000.000,-304.730,133.000
133500.000,46409.273,1000.000,-309.635,133.500
134000.000,46254.455,1000.000,-314.540,134.000
134500.000,46097.185,1000.000,-319.445,134.500
135000.000,45937.463,1000.000,-324.350,135.000
135500.000,45775.288,1000.000,-329.255,135.500
136000.000,45610.660,1000.000,-334.160,136.000
136500.000,45443.580,1000.000,-339.065,136.500
137000.000,45274.048,1000.000,-343.970,137.000
137500.000,45102.063,1000.000,-348.875,137.500
138000.000,44927.625,1000.000,-353.780,138.000
138500.000,44750.735,1000.000,-358.685,138.500
139000.000,44571.393,1000.000,-363.590,139.000
139500.000,44389.598,1000.000,-368.495,139.500
140000.000,44205.350,1000.000,-373.400,140.000
140500.000,44018.650,1000.000,-378.305,140.500
141000.000,43829.498,1000.000,-383.210,141.000
141500.000,43637.893,1000.000,-388.115,141.500
142000.000,43443.835,1000.000,-393.020,142.000
142500.000,43247.325,1000.000,-397.925,142.500
143000.000,43048.363,1000.000,-402.830,143.000
143500.000,42846.948,1000.000,-407.735,143.500
144000.000,42643.080,1000.000,-412.640,144.000
144500.000,42436.760,1000.000,-417.545,144.500
145000.000,42227.988,1000.000,-422.450,145.000
145500.000,42016.763,1000.000,-427.355,145.500
146000.000,41803.085,1000.000,-432.260,146.000
146500.000,41586.955,1000.000,-437.165,146.500
147000.000,41368.373,1000.000,-442.070,147.000
147500.000,41147.338,1000.000,-446.975,147.500
148000.000,40923.850,1000.000,-451.880,148.000
148500.000,40697.910,1000.000,-456.785,148.500
149000.000,40469.518,1000.000,-461.690,149.000
149500.000,40238.673,1000.000,-466.595,149.500
150000.000,40005.375,1000.000,-471.500,150.000
150500.000,39769.625,1000.000,-476.405,150.500
151000.000,39531.423,1000.000,-481.310,151.000
151500.000,39290.768,1000.000,-486.215,151.500
152000.000,39047.660,1000.000,-491.120,152.000
152500.000,38802.100,1000.000,-496.025,152.500
153000.000,38554.088,1000.000,-500.930,153.000
153500.000,38303.623,1000.000,-505.835,153.500
154000.000,38050.705,1000.000,-510.740,154.000
154500.000,37795.335,1000.000,-515.645,154.500
155000.000,37537.513,1000.000,-520.550,155.000
155500.000,37277.238,1000.000,-525.455,155.500
156000.000,37014.510,1000.000,-530.360,156.000
156500.000,36749.330,1000.000,-535.265,156.500
157000.000,36481.698,1000.000,-540.170,157.000
157500.000,36211.613,1000.000,-545.075,157.500
158000.000,35939.075,1000.000,-549.980,158.000
158500.000,35664.085,1000.000,-554.885,158.500
159000.000,35386.643,1000.000,-559.790,159.000
159500.000,35106.748,1000.000,-564.695,159.500
160000.000,34824.400,1000.000,-569.600,160.000
160500.000,34539.600,1000.000,-574.505,160.500
161000.000,34252.348,1000.000,-579.410,161.000
161500.000,33962.643,1000.000,-584.315,161.500
162000.000,33670.485,1000.000,-589.220,162.000
162500.000,33375.875,1000.000,-594.125,162.500
163000.000,33078.813,1000.000,-599.030,163.000
163500.000,32779.298,1000.000,-603.935,163.500
164000.000,32477.330,1000.000,-608.840,164.000
164500.000,32172.910,1000.000,-613.745,164.500
165000.000,31866.038,1000.000,-618.650,165.000
165500.000,31556.713,1000.000,-623.555,165.500
166000.000,31244.935,1000.000,-628.460,166.000
166500.000,30930.705,1000.000,-633.365,166.500
167000.000,30614.023,1000.000,-638.270,167.000
167500.000,30294.888,1000.000,-643.175,167.500
168000.000,29973.300,1000.000,-648.080,168.000
168500.000,29649.260,1000.000,-652.985,168.500
169000.000,29322.768,1000.000,-657.890,169.000
169500.000,28993.823,1000.000,-662.795,169.500
170000.000,28662.425,1000.000,-667.700,170.000
170500.000,28328.575,1000.000,-672.605,170.500
171000.000,27992.273,1000.000,-677.510,171.000
171500.000,27653.518,1000.000,-682.415,171.500
172000.000,27312.310,1000.000,-687.320,172.000
172500.000,26968.650,1000.000,-692.225,172.500
173000.000,26622.538,1000.000,-697.130,173.000
173500.000,26273.973,1000.000,-702.035,173.500
174000.000,25922.955,1000.000,-706.940,174.000
174500.000,25569.485,1000.000,-711.845,174.500
175000.000,25213.563,1000.000,-716.750,175.000
175500.000,24855.188,1000.000,-721.655,175.500
176000.000,24494.360,1000.000,-726.560,176.000
176500.000,24131.080,1000.000,-731.465,176.500
177000.000,23765.348,1000.000,-736.370,177.000
177500.000,23397.163,1000.000,-741.275,177.500
178000.000,23026.525,1000.000,-746.180,178.000
178500.000,22653.435,1000.000,-751.085,178.500
179000.000,22277.893,1000.000,-755.990,179.000
179500.000,21899.898,1000.000,-760.895,179.500
180000.000,21519.450,1000.000,-765.800,180.000
180500.000,21136.550,1000.000,-770.705,180.500
181000.000,20751.198,1000.000,-775.610,181.000
181500.000,20363.393,1000.000,-780.515,181.500
182000.000,19973.135,1000.000,-785.420,182.000
182500.000,19580.425,1000.000,-790.325,182.500
183000.000,19185.263,1000.000,-795.230,183.000
183500.000,18787.648,1000.000,-800.135,183.500
184000.000,18387.580,1000.000,-805.040,184.000
184500.000,17985.060,1000.000,-809.945,184.500
185000.000,17580.088,1000.000,-814.850,185.000
185500.000,17172.663,1000.000,-819.755,185.500
186000.000,16762.785,1000.000,-824.660,186.000
186500.000,16350.455,1000.000,-829.565,186.500
187000.000,15935.673,1000.000,-834.470,187.000
187500.000,15518.438,1000.000,-839.375,187.500
188000.000,15098.750,1000.000,-844.280,188.000
188500.000,14676.610,1000.000,-849.185,188.500
189000.000,14252.018,1000.000,-854.090,189.000
189500.000,13824.973,1000.000,-858.995,189.500
190000.000,13395.475,1000.000,-863.900,190.000
190500.000,12963.525,1000.000,-868.805,190.500
191000.000,12529.123,1000.000,-873.710,191.000
191500.000,12092.268,1000.000,-878.615,191.500
192000.000,11652.960,1000.000,-883.520,192.000
192500.000,11211.200,1000.000,-888.425,192.500
193000.000,10766.988,1000.000,-893.330,193.000
193500.000,10320.323,1000.000,-898.235,193.500
194000.000,9871.205,1000.000,-903.140,194.000
194500.000,9419.635,1000.000,-908.045,194.500
195000.000,8965.613,1000.000,-912.950,195.000
195500.000,8509.138,1000.000,-917.855,195.500
196000.000,8050.210,1000.000,-922.760,196.000
196500.000,7588.830,1000.000,-927.665,196.500
197000.000,7124.998,1000.000,-932.570,197.000
197500.000,6658.713,1000.000,-937.475,197.500
198000.000,6189.975,1000.000,-942.380,198.000
198500.000,5718.785,1000.000,-947.285,198.500
199000.000,5245.143,1000.000,-952.190,199.000
199500.000,4769.048,1000.000,-957.095,199.500
200000.000,4290.500,1000.000,-962.000,200.000
200500.000,3809.500,1000.000,-966.905,200.500
201000.000,3326.048,1000.000,-971.810,201.000
201500.000,2840.143,1000.000,-976.715,201.500
202000.000,2351.785,1000.000,-981.620,202.000
202500.000,1860.975,1000.000,-986.525,202.500
203000.000,1367.713,1000.000,-991.430,203.000
203500.000,871.998,1000.000,-996.335,203.500
204000.000,373.830,1000.000,-1001.240,204.000
